2009.08.05,12:00,44.79550,44.80600,44.78450,44.78850,1244
2009.08.05,12:15,44.78960,44.82160,44.78680,44.78680,2033
2009.08.05,12:30,44.79370,44.81540,44.79350,44.80320,1842
2009.08.05,12:45,44.81070,44.82330,44.79760,44.80010,3181
2009.08.05,13:00,44.82010,44.87900,44.82010,44.85950,5365
2009.08.05,13:15,44.87000,44.89050,44.84730,44.89050,5273
2009.08.05,13:30,44.88850,44.94710,44.88850,44.91880,3721
2009.08.05,13:45,44.93420,44.93420,44.90400,44.91390,963
2009.08.05,14:00,44.91860,44.92970,44.89370,44.91950,4104
2009.08.05,14:15,44.88030,44.91180,44.82800,44.83240,8643
2009.08.05,14:30,44.84510,44.85020,44.81670,44.84150,5685
2009.08.05,14:45,44.84730,44.90030,44.84330,44.90030,2495
2009.08.05,15:00,44.91110,44.91900,44.89550,44.90270,1593
2009.08.05,15:15,44.90430,44.91440,44.89590,44.91440,1929
2009.08.05,15:30,44.89680,44.90880,44.88730,44.90240,734
2009.08.05,15:45,44.90800,44.90800,44.87270,44.90020,2692
2009.08.05,16:00,44.87190,44.89210,44.84230,44.86650,7075
2009.08.05,16:15,44.86350,44.89480,44.85840,44.89260,3042
2009.08.05,16:30,44.87340,44.89660,44.87000,44.87870,4772
2009.08.05,16:45,44.86560,44.89520,44.86560,44.89360,3355
2009.08.05,17:00,44.88730,44.92260,44.88570,44.90820,1965
2009.08.05,17:15,44.90300,44.92050,44.90140,44.91090,1042
2009.08.05,17:30,44.90360,44.91040,44.89480,44.90540,1521
2009.08.05,17:45,44.91420,44.91980,44.89240,44.89800,2604
2009.08.05,18:45,44.94375,44.94380,44.93875,44.94100,46
2009.08.06,07:30,44.91880,44.93270,44.91880,44.93000,1355
2009.08.06,07:45,44.91880,45.04310,44.91880,44.92070,508
2009.08.06,08:00,44.92280,45.02750,44.91620,44.98530,3573
2009.08.06,08:15,45.00330,45.00330,44.94380,44.95710,9154
2009.08.06,08:30,44.95080,44.96990,44.91130,44.94460,7472
2009.08.06,08:45,44.91040,44.93010,44.86760,44.89790,4603
2009.08.06,09:00,44.88730,44.91150,44.85850,44.88840,13095
2009.08.06,09:15,44.89220,44.89990,44.85620,44.88830,4125
2009.08.06,09:30,44.86770,44.89390,44.84980,44.87160,10294
2009.08.06,09:45,44.88520,44.89740,44.85940,44.88960,3473
2009.08.06,10:00,44.88160,44.91990,44.85300,44.90750,12443
2009.08.06,10:15,44.87480,44.92590,44.87480,44.89260,2345
2009.08.06,10:30,44.89840,44.90140,44.85600,44.89600,6742
2009.08.06,10:45,44.92400,44.94520,44.88620,44.89530,8824
2009.08.06,11:00,44.89170,44.92550,44.89170,44.89530,9022
2009.08.06,11:15,44.89200,44.91810,44.87200,44.87200,4763
2009.08.06,11:30,44.87850,44.92890,44.87850,44.91180,3463
2009.08.06,11:45,44.90070,44.91990,44.89480,44.90780,1074
2009.08.06,12:00,44.89950,44.93170,44.84610,44.84710,18762
2009.08.06,12:15,44.88280,44.88610,44.81600,44.85970,9525
2009.08.06,12:30,44.83040,44.89260,44.83040,44.89260,7713
2009.08.06,12:45,44.87490,44.92240,44.86110,44.91370,5022
2009.08.06,13:00,44.91230,45.03280,44.90050,44.98770,15985
2009.08.06,13:15,44.97390,45.02900,44.95830,44.99190,6435
2009.08.06,13:30,44.95400,45.00780,44.91360,44.93770,20685
2009.08.06,13:45,44.93280,44.99880,44.92970,44.99290,20246
2009.08.06,14:00,44.96750,44.99540,44.94000,44.94420,7324
2009.08.06,14:15,44.95630,44.99510,44.92990,44.96190,7005
2009.08.06,14:30,44.98530,44.98700,44.92520,44.94690,14931
2009.08.06,14:45,44.96590,45.03390,44.96230,44.99920,8735
2009.08.06,15:00,45.00190,45.05760,45.00190,45.04470,3712
2009.08.06,15:15,45.04670,45.05230,45.02560,45.03550,2144
2009.08.06,15:30,45.02110,45.04080,45.00380,45.01000,3015
2009.08.06,15:45,44.99530,45.00580,44.95310,44.98750,4945
2009.08.06,16:00,44.97750,44.98800,44.94510,44.97560,5574
2009.08.06,16:15,44.92910,44.98270,44.92910,44.96940,6145
2009.08.06,16:30,44.94420,44.99520,44.94420,44.98340,6434
2009.08.06,16:45,44.99910,44.99910,44.96820,44.96900,3784
2009.08.06,17:00,44.99160,45.00510,44.94780,44.94780,9225
2009.08.06,17:15,44.97090,44.98740,44.95350,44.97760,6665
2009.08.06,17:30,44.96520,44.97970,44.93260,44.97390,2164
2009.08.06,17:45,44.94390,44.98160,44.94090,44.97680,7404
2009.08.07,07:30,44.95050,44.98500,44.94980,44.98080,4323
2009.08.07,07:45,44.98100,44.99040,44.92570,44.93350,6533
2009.08.07,08:00,45.11450,45.15670,45.07660,45.10920,4945
2009.08.07,08:15,45.13230,45.21960,45.09850,45.21960,11535
2009.08.07,08:30,45.21470,45.45500,45.21140,45.30740,5882
2009.08.07,08:45,45.32530,45.42040,45.30280,45.40550,8844
2009.08.07,09:00,45.40030,45.41410,45.36300,45.39700,6055
2009.08.07,09:15,45.39790,45.42430,45.38540,45.38540,4455
2009.08.07,09:30,45.39620,45.40230,45.35740,45.39820,983
2009.08.07,09:45,45.36400,45.46350,45.36400,45.43160,6765
2009.08.07,10:00,45.39570,45.43850,45.39570,45.43280,7213
2009.08.07,10:15,45.44120,45.51050,45.43790,45.51050,8054
2009.08.07,10:30,45.55590,45.60040,45.51760,45.53140,10073
2009.08.07,10:45,45.54020,45.54020,45.44780,45.48140,5404
2009.08.07,11:00,45.47890,45.49320,45.40360,45.40360,6014
2009.08.07,11:15,45.40750,45.44170,45.38780,45.41020,2935
2009.08.07,11:30,45.41140,45.44870,45.41140,45.42870,3002
2009.08.07,11:45,45.43690,45.44790,45.41820,45.44050,2384
2009.08.07,12:00,45.43510,45.46510,45.42820,45.43460,1632
2009.08.07,12:15,45.43190,45.53630,45.43180,45.49180,3462
2009.08.07,12:30,45.50550,45.50550,45.45440,45.45440,1813
2009.08.07,12:45,45.44670,45.48890,45.36870,45.38270,6973
2009.08.07,13:00,45.27770,45.34880,45.27770,45.34200,2063
2009.08.07,13:15,45.33510,45.35670,45.31720,45.32570,4555
2009.08.07,13:30,45.32560,45.37500,45.30990,45.37500,9262
2009.08.07,13:45,45.33310,45.44880,45.33000,45.43500,1633
2009.08.07,14:00,45.44780,45.47390,45.43200,45.46050,5861
2009.08.07,14:15,45.45290,45.47010,45.39780,45.39780,16436
2009.08.07,14:30,45.51950,45.52270,45.05930,45.12330,20633
2009.08.07,14:45,45.08640,45.15140,45.00310,45.10730,20613
2009.08.07,15:00,45.11830,45.14480,45.09940,45.13540,639
2009.08.10,09:30,44.90050,44.92400,44.89360,44.91390,1188
2009.08.10,09:45,44.92170,44.92170,44.87090,44.89990,1605
2009.08.10,10:00,44.90270,44.91040,44.85360,44.86990,1362
2009.08.10,10:15,44.87000,44.88480,44.82880,44.86250,1117
2009.08.10,10:30,44.86220,44.89050,44.85590,44.87040,912
2009.08.10,10:45,44.87060,44.89850,44.87060,44.87970,807
2009.08.10,11:00,44.87980,44.91110,44.87470,44.90960,1005
2009.08.10,11:15,44.91000,44.93370,44.88720,44.92740,766
2009.08.10,11:30,44.92750,44.98340,44.92740,44.97970,934
2009.08.10,11:45,44.98010,44.99500,44.94420,44.97270,909
2009.08.10,12:00,44.97250,45.00960,44.95300,45.00290,837
2009.08.10,12:15,45.00300,45.01930,44.98580,44.99970,768
2009.08.10,12:30,44.99370,45.01000,44.97500,44.98840,1166
2009.08.10,12:45,44.98700,45.01410,44.98590,45.00280,1164
2009.08.10,13:00,45.00290,45.01360,44.97210,44.98880,1271
2009.08.10,13:15,44.99000,45.00550,44.95790,44.98360,1035
2009.08.10,13:30,44.98350,45.00370,44.98270,44.99120,1067
2009.08.10,13:45,44.99150,44.99540,44.97370,44.98250,1073
2009.08.10,14:00,44.98140,45.01740,44.98080,44.99760,1278
2009.08.10,14:15,44.99640,45.01070,44.96250,44.99650,1397
2009.08.10,14:30,44.99670,45.07150,44.96730,45.02830,1423
2009.08.10,14:45,45.02820,45.08160,45.02320,45.07970,1235
2009.08.10,15:00,45.08000,45.10100,45.07710,45.08430,1468
2009.08.10,15:15,45.08410,45.11770,45.07730,45.09190,1102
2009.08.10,15:30,45.09160,45.10150,45.05760,45.05890,1466
2009.08.10,15:45,45.05850,45.10150,45.04810,45.07980,1502
2009.08.10,16:00,45.07940,45.09340,45.05100,45.07810,1502
2009.08.10,16:15,45.07780,45.09490,45.06460,45.09340,1360
2009.08.10,16:30,45.09410,45.10700,45.07340,45.08094,1309
2009.08.10,16:45,45.08070,45.10520,45.05370,45.07560,1377
2009.08.10,17:00,45.08120,45.08780,45.00960,45.02860,1417
2009.08.10,17:15,45.02780,45.05360,45.02740,45.04420,1621
2009.08.10,17:30,45.04900,45.06610,45.03700,45.05680,1614
2009.08.10,17:45,45.05980,45.06110,45.03840,45.04740,716
2009.08.10,18:00,45.04750,45.06531,45.03920,45.04800,683
2009.08.10,18:15,45.04830,45.04960,45.02390,45.03080,725
2009.08.10,18:30,45.03090,45.04520,45.02600,45.02690,755
2009.08.10,18:45,45.02840,45.04540,45.02820,45.03870,743
2009.08.10,22:15,45.04340,45.04340,45.04340,45.04340,1
2009.08.11,05:45,45.03870,45.03870,45.03868,45.03868,2
2009.08.11,06:00,45.03870,45.03870,45.03868,45.03868,4
2009.08.11,06:15,45.04340,45.04340,45.03868,45.03868,7
2009.08.11,07:00,45.01640,45.06010,45.01600,45.04115,823
2009.08.11,07:15,45.04088,45.04540,45.03188,45.03450,678
2009.08.11,07:30,45.03445,45.07493,45.02780,45.04978,774
2009.08.11,07:45,45.05140,45.06900,45.02930,45.03130,554
2009.08.11,08:00,45.03090,45.04552,44.85982,44.90733,686
2009.08.11,08:15,44.90273,44.90950,44.86350,44.87753,1240
2009.08.11,08:30,44.87790,44.95650,44.86573,44.92425,1002
2009.08.11,08:45,44.92435,44.95408,44.89395,44.95155,1295
2009.08.11,09:00,44.95323,45.01653,44.94555,44.99248,1201
2009.08.11,09:15,44.99228,45.02090,44.99195,45.00793,1169
2009.08.11,09:30,45.00748,45.07288,45.00325,45.06110,1346
2009.08.11,09:45,45.06080,45.06668,45.02060,45.04893,1229
2009.08.11,10:00,45.04688,45.13040,45.03628,45.12990,1215
2009.08.11,10:15,45.13200,45.14010,45.08288,45.10313,879
2009.08.11,10:30,45.10238,45.16270,45.09810,45.15783,1073
2009.08.11,10:45,45.16013,45.26375,45.14910,45.26235,1116
2009.08.11,11:00,45.26225,45.36650,45.25958,45.27058,1155
2009.08.11,11:15,45.27073,45.31921,45.25830,45.26020,1181
2009.08.11,11:30,45.25830,45.31990,45.25113,45.31990,1193
2009.08.11,11:45,45.32120,45.50773,45.31570,45.47250,812
2009.08.11,12:00,45.47510,45.63878,45.45868,45.58500,867
2009.08.11,12:15,45.58485,45.83975,45.58413,45.81540,955
2009.08.11,12:30,45.81435,45.82973,45.69360,45.76748,824
2009.08.11,12:45,45.76583,45.87438,45.72740,45.73138,905
2009.08.11,13:00,45.73030,45.74008,45.60535,45.60805,870
2009.08.11,13:15,45.60790,45.72395,45.60790,45.69378,1014
2009.08.11,13:30,45.69418,45.74555,45.64383,45.71348,1082
2009.08.11,13:45,45.71500,45.84773,45.70753,45.80460,1207
2009.08.11,14:00,45.80590,45.81850,45.70553,45.74000,1023
2009.08.11,14:15,45.74303,45.75883,45.65133,45.68713,1100
2009.08.11,14:30,45.68688,45.69850,45.56468,45.56711,1057
2009.08.11,14:45,45.56588,45.59293,45.49903,45.55320,1149
2009.08.11,15:00,45.55305,45.59080,45.52303,45.57290,1099
2009.08.11,15:15,45.57240,45.59508,45.55690,45.57125,1017
2009.08.11,15:30,45.57145,45.69340,45.55540,45.69260,1035
2009.08.11,15:45,45.69265,45.69863,45.56470,45.60990,616
2009.08.11,16:00,45.59000,45.61820,45.55258,45.57860,1334
2009.08.11,16:15,45.57250,45.70650,45.55990,45.56900,603
2009.08.11,16:30,45.56643,45.61308,45.56303,45.60080,667
2009.08.11,16:45,45.59723,45.64653,45.57063,45.59423,804
2009.08.11,17:00,45.59458,45.64230,45.57883,45.59913,726
2009.08.11,17:15,45.59953,45.61910,45.56183,45.59870,685
2009.08.11,17:30,45.59995,45.61598,45.56058,45.57510,554
2009.08.11,17:45,45.57583,45.63325,45.56230,45.59210,479
2009.08.11,18:00,45.58730,45.62578,45.58408,45.61888,1025
2009.08.11,18:15,45.61683,45.70805,45.60790,45.62108,1133
2009.08.11,18:30,45.61988,45.64358,45.61580,45.62988,1126
2009.08.11,18:45,45.63020,45.63933,45.61048,45.61398,961
2009.08.12,06:30,45.58310,45.58310,45.58310,45.58310,1
2009.08.12,07:00,45.58040,45.62260,45.58040,45.61980,856
2009.08.12,07:15,45.61900,45.70930,45.59110,45.59945,932
2009.08.12,07:30,45.59955,45.65780,45.58683,45.60275,721
2009.08.12,07:45,45.60228,45.65750,45.58283,45.61293,802
2009.08.12,08:00,45.61333,46.00320,45.61043,46.00320,3038
2009.08.12,08:15,46.00360,46.18905,45.97290,46.14113,1050
2009.08.12,08:30,46.14033,46.33810,46.10633,46.30978,857
2009.08.12,08:45,46.31423,46.31753,46.18850,46.26098,664
2009.08.12,09:00,46.25998,46.33568,46.21898,46.24598,875
2009.08.12,09:15,46.24603,46.39480,46.24463,46.37940,974
2009.08.12,09:30,46.37910,46.41420,46.28330,46.30283,997
2009.08.12,09:45,46.30123,46.30123,46.24385,46.24435,1134
2009.08.12,10:00,46.24455,46.24920,46.05153,46.13850,1007
2009.08.12,10:15,46.13955,46.21930,46.12788,46.15570,944
2009.08.12,10:30,46.15525,46.21513,46.15450,46.19665,1425
2009.08.12,10:45,46.19420,46.19713,45.99830,45.99830,1048
2009.08.12,11:00,45.99703,46.07400,45.98772,46.02815,1213
2009.08.12,11:15,46.02810,46.04383,45.92290,45.92925,1095
2009.08.12,11:30,45.93003,46.01420,45.92850,46.01420,1119
2009.08.12,11:45,46.01425,46.02423,45.93073,45.94693,1123
2009.08.12,12:00,45.94763,45.98860,45.92463,45.93925,1176
2009.08.12,12:15,45.93915,45.99525,45.93915,45.97203,1176
2009.08.12,12:30,45.97230,46.08140,45.96213,46.03773,1101
2009.08.12,12:45,46.03763,46.12450,46.00378,46.11408,976
2009.08.12,13:00,46.11513,46.14345,46.07673,46.08910,1298
2009.08.12,13:15,46.08920,46.10340,46.00790,46.01790,1080
2009.08.12,13:30,46.01830,46.08073,46.01750,46.06033,1100
2009.08.12,13:45,46.05943,46.20383,46.04825,46.18058,1155
2009.08.12,14:00,46.18073,46.20760,46.04650,46.07743,1289
2009.08.12,14:15,46.07663,46.14105,46.04668,46.05393,1100
2009.08.12,14:30,46.06160,46.09943,45.98040,46.05558,1153
2009.08.12,14:45,46.05380,46.07780,45.93023,45.94650,1123
2009.08.12,15:00,45.94635,45.97550,45.94060,45.96830,984
2009.08.12,15:15,45.96895,45.97423,45.95060,45.96840,688
2009.08.12,15:30,45.96865,46.00980,45.96640,45.99833,1023
2009.08.12,15:45,45.99863,46.01820,45.98700,45.99893,1115
2009.08.12,16:00,45.99913,46.02240,45.98275,46.01010,897
2009.08.12,16:15,46.01090,46.02650,45.99083,46.02268,969
2009.08.12,16:30,46.02308,46.02308,45.97890,45.99348,748
2009.08.12,16:45,45.99393,46.03300,45.98620,46.03225,1031
2009.08.12,17:00,46.03300,46.03703,45.96188,46.00140,872
2009.08.12,17:15,45.99965,46.02073,45.98565,46.01625,809
2009.08.12,17:30,46.01630,46.05890,45.96880,46.04660,492
2009.08.12,17:45,46.04690,46.04830,45.99593,46.04690,466
2009.08.12,18:00,46.04170,46.09250,46.03930,46.05818,935
2009.08.12,18:15,46.05808,46.07240,45.98780,46.06573,1022
2009.08.12,18:30,46.06533,46.06913,46.00628,46.04710,856
2009.08.12,18:45,46.04725,46.05963,46.00170,46.03298,1077
2009.08.12,22:15,46.03260,46.03260,46.03260,46.03260,1
2009.08.13,07:00,46.02600,46.05578,46.01113,46.03200,966
2009.08.13,07:15,46.03180,46.04480,46.00890,46.04453,729
2009.08.13,07:30,46.04400,46.06180,46.02978,46.04643,791
2009.08.13,07:45,46.04513,46.05620,45.94453,46.03928,1034
2009.08.13,08:00,46.03715,46.05373,45.62100,45.67328,613
2009.08.13,08:15,45.67320,45.76240,45.67320,45.74485,1292
2009.08.13,08:30,45.74305,45.83940,45.73258,45.82403,1144
2009.08.13,08:45,45.82643,46.04690,45.82510,45.95823,953
2009.08.13,09:00,45.95743,45.97063,45.77710,45.78838,994
2009.08.13,09:15,45.78793,45.80728,45.74490,45.77310,798
2009.08.13,09:30,45.77210,45.77234,45.72713,45.74123,1140
2009.08.13,09:45,45.74083,45.79863,45.73313,45.75728,1072
2009.08.13,10:00,45.75648,45.76588,45.69343,45.70605,749
2009.08.13,10:15,45.70610,45.71600,45.62233,45.62705,1044
2009.08.13,10:30,45.62853,45.75960,45.61760,45.75313,883
2009.08.13,10:45,45.75085,45.75290,45.67778,45.67778,778
2009.08.13,11:00,45.67848,45.70445,45.50332,45.54173,656
2009.08.13,11:15,45.54133,45.59230,45.43130,45.47450,765
2009.08.13,11:30,45.47453,45.51620,45.34553,45.35098,850
2009.08.13,11:45,45.35118,45.52028,45.30185,45.44928,784
2009.08.13,12:00,45.44908,45.50043,45.39945,45.41340,911
2009.08.13,12:15,45.40988,45.53183,45.40763,45.53073,1102
2009.08.13,12:30,45.53210,45.56878,45.50863,45.55803,935
2009.08.13,12:45,45.55813,45.63508,45.54708,45.59803,872
2009.08.13,13:00,45.59963,45.59963,45.52708,45.56628,790
2009.08.13,13:15,45.56663,45.57755,45.44423,45.48448,781
2009.08.13,13:30,45.48463,45.54130,45.46043,45.54130,898
2009.08.13,13:45,45.54990,45.58700,45.42225,45.42468,955
2009.08.13,14:00,45.42518,45.51553,45.37978,45.39230,734
2009.08.13,14:15,45.39560,45.47313,45.31533,45.34230,741
2009.08.13,14:30,45.33995,45.47080,45.29190,45.38273,591
2009.08.13,14:45,45.38268,45.40541,45.28048,45.36608,793
2009.08.13,15:00,45.36528,45.40263,45.35790,45.38228,794
2009.08.13,15:15,45.38208,45.38208,45.33900,45.34480,785
2009.08.13,15:30,45.34503,45.35250,45.31318,45.33843,740
2009.08.13,15:45,45.34068,45.34068,45.30200,45.31670,4497
2009.08.13,16:00,45.31585,45.35478,45.30750,45.32753,759
2009.08.13,16:15,45.32725,45.35670,45.31738,45.33485,632
